word,reading_hira
勝久,かつひさ
天宝,てんぽう
元慶,げんけい
ロング钃アイランド,ろんぐあいらんど
持国,もちくに
鏡山,かがみやま
孫六,まごろく
球子,たまこ
直三郎,なおさぶろう
辰三郎,たつさぶろう
末松,まっしょう
岡沢,おかざわ
一隆,かずたか
孝久,たかひさ
内幸町,うちさいわいちょう
吉実,よしざね
ｈｉｓ,えいちあいえす
ＨＩＳ,えいちあいえす
永正,えいしょう
八重洲,やえす
下目黒,しもめぐろ
熱河,ねっか
重根,じゅうこん
梅宮,うめみや
氷見,ひみ
諸富,もろどみ
鉄次郎,てつじろう
佐分利,さぶり
丹下,たんげ
良さ,よさ
寺村,てらむら
良作,りょうさく
一の谷,いちのたに
立岩,たていわ
智和,ともかず
宇留間,うるま
霞ケ浦,かすみがうら
中条,なかじょう
律宗,りっしゅう
稲村ガ崎,いなむらがさき
知二,ともじ
松阪,まつさか
三筋,みすじ
二本松,にほんまつ
信徳,のぶのり
鈴江,すずえ
克信,かつのぶ
大修,たいしゅう
浜松町,はままつちょう
川石,かわいし
奥井,おくい
磯雄,いそお
北満,ほくまん
東三,とうぞう
立野,たての
東電,とうでん
重冨,しげとみ
妹子,いもこ
世銀,せぎん
十津川,とつかわ
年春,としはる
房之助,ふさのすけ
高市,たかいち
五胡,ごこ
駿東,すんとう
才一,さいいち
杵築,きつき
後藤田,ごとうだ
阿比留,あびる
邢,けい
牛久,うしく
貞次郎,さだじろう
ポート钃モレスビー,ぽーともれすびー
冨山,とみやま
八瀬,やせ
俵屋,たわらや
小岩井,こいわい
波崎,はさき
新華,しんか
喜右エ門,きうえもん
横瀬,よこぜ
岡谷,おかや
立正,りっしょう
戸越,とごし
浪平,なみへい
伊方,いかた
ｔｇｖ,てぃーじーぶい
ＴＧＶ,てぃーじーぶい
光信,みつのぶ
辰興,たつおき
学陽,がくよう
宿毛,すくも
背尾,せお
光憲,みつのり
乙彦,おとひこ
村西,むらにし
天慶,てんぎょう
百太郎,ひゃくたろう
川久保,かわくぼ
菅家,かんけ
石藤,いしどう
目加田,めかだ
猿橋,さるはし
久保木,くぼき
久村,ひさむら
豊島,とよしま
本栖,もとす
冨山,ふざん
江角,えすみ
波多野,はだの
日興,にっこう
一番町,いちばんちょう
今岡,いまおか
栄之助,えいのすけ
平石,ひらいし
朋紀,とものり
実男,じつお
篠ノ井,しののい
平鹿,ひらか
藤江,ふじえ
ハクシュウ鱻町鼺マチ,はくしゅう
白州,はくしゅう
萩野,はぎの
嘉六,かろく
平六,へいろく
大間,おおま
芦澤,あしざわ
衣川,ころもがわ
正之助,まさのすけ
弥左衛門,やざえもん
道治,みちはる
厚別,あつべつ
恭之助,きょうのすけ
夙川,しゅくがわ
勝年,かつとし
寄永,よりなが
今尾,いまお
サンタ钃クルス,さんたくるす
各務原,かかみがはら
大二郎,だいじろう
法大,ほうだい
武豊,たけとよ
西阪,にしさか
中路,なかみち
高幡,たかはた
高畠,たかばたけ
鶴田,つるた
豊美,とよみ
強羅,ごうら
津久見,つくみ
羅臼,らうす
伊波,いは
真珠,まじゅ
朝永,ともなが
全教,ぜんきょう
紘宇,ひろいえ
隆光,たかみつ
菊川,きくがわ
高虎,たかとら
両毛,りょうもう
豊次郎,とよじろう
文太,ぶんた
寛仁,かんにん
草間,くさま
大和屋,やまとや
北森,きたもり
沼袋,ぬまぶくろ
妙義,みょうぎ
高岩,たかいわ
福松,ふくまつ
百瀬,ももせ
愛生町,あいおいちょう
住専,じゅうせん
ニオ鱻外,にお
竹沢,たけざわ
建治,けんじ
東大和,ひがしやまと
高井戸,たかいど
白阪,しらさか
佐土原,さどわら
清華,せいが
枝川,えだがわ
東伯,とうはく
上行,じょうこう
久義,ひさよし
呉,ご
千恵美,ちえみ
徳市,とくいち
南伊豆,みなみいず
上野山,かみのやま
板門店,はんもんてん
雪印,ゆきじるし
鐘崎,かねさき
庄田,しょうだ
和田山,わだやま
儀助,ぎすけ
本駒込,ほんこまごめ
藤吾,とうご
元暦,げんりゃく
大三島,おおみしま
苗穂,なえぼ
真室川,まむろがわ
時任,ときとう
二口,ふたくち
日テレ,にってれ
万平,まんぺい
相場,あいば
建永,けんえい
鵜の木,うのき
熊田,くまだ
勝弘,かつひろ
森野,もりの
岡島,おかじま
脇野沢,わきのさわ
先斗町,ぽんとちょう
嘉助,かすけ
菅沼,すがぬま
宮村,みやむら
臨安,りんあん
久之助,きゅうのすけ
邦之,くにゆき
善吉,ぜんきち
富士吉田,ふじよしだ
立浪,たつなみ
ｒａｉ,あーるえーあい
ＲＡＩ,あーるえーあい
昭島,あきしま
家永,いえなが
塩津,しおづ
川奈,かわな
榛原,はいばら
修介,しゅうすけ
小松川,こまつがわ
達子,たつこ
村林,むらばやし
東中野,ひがしなかの
ｏｐｅｃ,おぺっく
ＯＰＥＣ,おぺっく
横内,よこうち
長禄,ちょうろく
仙之助,せんのすけ
神護景雲,じんごけいうん
浦尾,うらお
鴛鴦,えんおう
六韜,りくとう
全学連,ぜんがくれん
沖ノ島,おきのしま
弥三郎,やさぶろう
清秀,きよひで
崎村,さきむら
里村,さとむら
米男,よねお
下館,しもだて
敏美,としみ
隆彦,たかひこ
武政,たけまさ
青嵐,せいらん
道東,どうとう
長徳,ちょうとく
島野,しまの
絹枝,きぬえ
豊洲,とよす
隆政,たかまさ
駒ケ根,こまがね
チュウオウ鱻外,ちゅうおう
中欧,ちゅうおう
松吉,まつよし
茂徳,しげのり
大嶺,おおみね
尼公,にこう
繁二郎,しげじろう
宝治,ほうじ
清康,きよやす
喜町,きまち
笹田,ささだ
静馬,しずま
南明,なんめい
光岡,みつおか
尾池,おいけ
牡鹿,おしか
江田島,えたじま
修代,のぶよ
越路,こしじ
隆元,たかもと
伊原木,いばらぎ
睦子,むつこ
アメ横,あめよこ
尾瀬ケ原,おぜがはら
今道,いまみち
竜安,りょうあん
寅吉,とらきち
西荻,にしおぎ
南川,みなみかわ
南田,みなみだ
瓜生,うりゅう
智原,ちはら
敏郎,としろう
友厚,ともあつ
馬治,うまじ
昭五郎,しょうごろう
宗之,むねゆき
阿智,あち
梶田,かじた
角間,かどま
利文,としふみ
阪野,さかの
越谷,こしがや
藤右衛門,とうえもん
玉環,ぎょくかん
富嶋,とみしま
京野,きょうの
ｊｅｔｒｏ,じぇとろ
錦戸,にしきど
時三,ときぞう
汕頭,すわとう
碑文谷,ひもんや
紀明,のりあき
飯出,いいで
山陰道,さんいんどう
鷹巣,たかのす
森安,もりやす
仁丹,じんたん
中尊寺,ちゅうそんじ
芦別,あしべつ
洲本,すもと
耕三郎,こうざぶろう
金城,かなぎ
伊豆長岡,いずながおか
貞通,さだみち
上北沢,かみきたざわ
蓮台寺,れんだいじ
承元,じょうげん
吉原,よしはら
忠彦,ただひこ
五街道,ごかいどう
豊能,とよの
紀香,のりか
別海,べっかい
西日暮里,にしにっぽり
岩島,いわしま
鍋谷,なべや
間庭,まにわ
上京,かみぎょう
熊雄,くまお
有賀,ありが
道三,みちぞう
相生,あいおい
達人,たつひと
松任谷,まつとうや
猿飛,さるとび
忠太,ちゅうた
翔泳,しょうえい
西伊豆,にしいず
大山崎,おおやまざき
深津,ふかつ
延平,のぶひら
上嶋,うえしま
藤井寺,ふじいでら
新治郎,しんじろう
昌次郎,まさじろう
門真,もんま
初瀬,はつせ
義方,よしかた
知道,ともみち
カイン-,かいん
土子,つちこ
小柴,こしば
稲沢,いなざわ
横路,よこみち
嬉野,うれしの
唐朝,とうちょう
寿老人,じゅろうじん
細田,ほそだ
外房,そとぼう
田坂,たさか
山古志,やまこし
民二,たみじ
幻冬,げんとう
又一,またいち
舘内,たてうち
楽浪,らくろう
大石田,おおいしだ
愛山,あいざん
小泊,こどまり
甘沼,あまぬま
輝久,てるひさ
ｋｄｄ,けーでぃーでぃー
ＫＤＤ,けーでぃーでぃー
奥本,おくもと
光俊,みつとし
西浜,にしはま
浜井,はまい
友貞,ともさだ
袋町,ふくろまち
定市,さだいち
宗治郎,そうじろう
徳治,とくじ
利尻,りしり
利久,としひさ
金平,きんぺい
神津,こうづ
御前山,ごぜんやま
扇ガ谷,おうぎがやつ
坂町,さかまち
長久保,ながくぼ
彦七,ひこしち
君嶋,きみしま
ブルー钃マウンテン,ぶるーまうんてん
柄谷,からたに
小峰,こみね
小菅,こすげ
重嗣,しげつぐ
新津,にいつ
関宿,せきやど
大興安嶺,だいこうあんれい
宏二,ひろじ
重市,しげいち
檜枝岐,ひのえまた
長和,ながわ
大庄,おおしょう
国労,こくろう
清登,きよと
ソルト钃レーク,そるとれーく
又八郎,またはちろう
ジョウヨウ鱻外,じょうよう
常陽,じょうよう
義道,よしみち
伊良湖,いらご
信君,のぶきみ
甲信越,こうしんえつ
安史,あんし
細木,ほそき
寝屋川,ねやがわ
青沼,あおぬま
忠康,ただやす
喜重郎,きじゅうろう
鷺ノ宮,さぎのみや
柴三郎,しばさぶろう
勝三郎,かつさぶろう
堀尾,ほりお
延慶,えんきょう
左内,さない
五戸,ごのへ
陸中,りくちゅう
正邦,まさくに
中和泉,なかいずみ
近田,ちかだ
大泊,おおどまり
村本,むらもと
中広,なかひろ
書経,しょきょう
片品,かたしな
自由が丘,じゆうがおか
紀道,のりみち
二子玉川,ふたこたまがわ
吉左エ門,きちざえもん
中目黒,なかめぐろ
日通,にっつう
北鮮,ほくせん
ｔｒｏｎ,とろん
善次郎,ぜんじろう
中岳,なかだけ
源昌,もとすけ
安原,やすはら
泰明,たいめい
英彦山,ひこさん
北本,きたもと
一起,かずおき
長楽,ちょうらく
若貴,わかたか
登戸,のぼりと
天塩,てしお
用安,ようあん
会昌,かいしょう
輝明,てるあき
梅屋,うめや
半次郎,はんじろう
武川,むかわ
雄太郎,ゆうたろう
寛治,かんじ
藤掛,ふじかけ
城ヶ島,じょうがしま
丸正,まるしょう
向日,むこう
本宮,もとみや
池見,いけみ
丸尾,まるお
森高,もりたか
能登島,のとじま
南紀,なんき
道成,みちなり
洋次郎,ようじろう
高島平,たかしまだいら
上沢,かみさわ
平馬,ひらま
宮寺,みやでら
本村,もとむら
名,めい
宝月,ほうげつ
木之本,きのもと
船形,ふながた
高群,たかむれ
野依,のより
秋房,あきふさ
勅使川原,てしがわら
湯村,ゆむら
長津,ながつ
正露,せいろ
常信,つねのぶ
赤平,あかびら
律男,りつお
妙喜,みょうき
蟹江,かにえ
政家,まさいえ
水前寺,すいぜんじ
向井田,むかいだ
貞利,さだとし
良英,よしひで
横澤,よこざわ
恐山,おそれざん
琴江,ことえ
小勝,おがち
宗久,むねひさ
淡島,あわしま
菱川,ひしかわ
米三,よねぞう
忠利,ただとし
京伝,きょうでん
高沢,たかざわ
御文,おふみ
聖護院,しょうごいん
深浦,ふかうら
貞春,さだはる
雄之助,ゆうのすけ
秀一郎,しゅういちろう
笹島,ささじま
加沢,かざわ
熊吉,くまきち
秀光,ひでみつ
芦北,あしきた
俊作,しゅんさく
コウリョウ鱻外,こうりょう
川副,かわぞえ
佐太郎,さたろう
東金,とうがね
榎並,えなみ
梅郷,ばいごう
化政,かせい
下伊那,しもいな
鹿台,ろくだい
爾雅,じが
祐弘,すけひろ
元亨,げんこう
秀三郎,ひでさぶろう
瑞鳳,ずいほう
行徳,ぎょうとく
御蔵,みくら
観山,かんざん
君代,きみよ
三治郎,さんじろう
弥四郎,やしろう
大和郡山,やまとこおりやま
洪武,こうぶ
洛東,らくとう
銀次郎,ぎんじろう
晴久,はるひさ
憲彦,のりひこ
沖永良部,おきのえらぶ
飛鷹,ひよう
信定,のぶさだ
勝良,かつよし
清太郎,せいたろう
実可子,みかこ
ゴールド钃コースト,ごーるどこーすと
夕陽,せきよう
長二郎,ちょうじろう
智満,ともみつ
盤山,ばんざん
武庫川,むこがわ
亀有,かめあり
北設楽,きたしたら
木梨,きなし
福西,ふくにし
浅羽,あさば
元明,もとあき
小松原,こまつばら
吾野,あがの
サウス钃カロライナ,さうすかろらいな
桃介,とうすけ
宮津,みやづ
門野,もんの
以文,いぶん
持永,もちなが
良之助,りょうのすけ
桑野,くわの
文晴,ふみはる
中河,なかごう
熊ケ谷,くまがや
保奈美,ほなみ
永平,えいへい
田沢湖,たざわこ
小笹,おざさ
光永,みつなが
江上,えがみ
利吉,としよし
庸太郎,つねたろう
鶴舞,つるまい
寛弘,かんこう
直太郎,なおたろう
菊名,きくな
東漢,とうかん
甘楽,かんら
石鍋,いしなべ
勝運,しょううん
幸手,さって
竹松,たけまつ
寧夏,ねいか
順次郎,じゅんじろう
洞ケ峠,ほらがとうげ
大島,おしま
大池,おおいけ
高鍋,たかなべ
内灘,うちなだ
真柴,ましば
宇田川町,うだがわちょう
育代,いくよ
良胤,よしたね
南学,なんがく
北品川,きたしながわ
四夫,よつお
志布志,しぶし
懐風藻,かいふうそう
渡嘉敷,とかしき
崇福,そうふく
平河町,ひらかわちょう
直彦,なおひこ
海江田,かいえだ
直治,なおじ
表,おもて
キンリョウ鱻外,きんりょう
和民,かずたみ
尾張町,おわりちょう
淳夫,あつお
牛窓,うしまど
佐三,さぞう
銑十郎,せんじゅうろう
加世田,かせだ
新竹,しんちく
音無,おとなし
柳葉,やなぎば
守江,もりえ
茅場町,かやばちょう
東池袋,ひがしいけぶくろ
中電,ちゅうでん
家久,いえひさ
定森,さだもり
竹越,たけこし
山陰,やまかげ
寸心,すんしん
鹿ケ谷,ししがたに
竹崎,たけざき
永仁,えいにん
宇文,うぶん
長森,ながもり
東田,ひがしだ
川波,かわなみ
ウンター钃デン钃リンデン,うんたーでんりんでん
石破,いしば
朝吉,あさきち
隆二郎,りゅうじろう
栗野,くりの
館林,たてばやし
弘長,こうちょう
楠井,くすい
久間,ひさま
成泰,しげやす
忠盛,ただもり
水川,みずかわ
末木,まつき
増鏡,ますかがみ
博英,ひろひで
法善,ほうぜん
冬彦,ふゆひこ
小野村,おのむら
高林,たかばやし
駒田,こまだ
河原崎,かわらざき
公紀,きみのり
尾尻,おじり
東久留米,ひがしくるめ
宮浦,みやのうら
サント钃ドミンゴ,さんとどみんご
秀洋,ひでひろ
横溝,よこみぞ
正恒,まさつね
景初,けいしょ
国枝,くにえだ
駒蔵,こまぞう
安本,やすもと
庄原,しょうばら
直隆,なおたか
西蒲原,にしかんばら
一秀,かずひで
弘義,ひろよし
元徳,げんとく
新富,しんとみ
